"Focus","Non-Focus","Off-Color Focus","Off-Color Non-Focus","Trash","OrbSpent"
11,5,1,2,337,1659
11,10,2,2,264,1347
11,8,2,2,289,1459
11,4,0,0,195,972
11,11,3,1,324,1630
11,19,3,2,534,2653
11,15,4,1,395,1975
11,7,1,3,177,925
11,8,2,2,301,1509
11,9,3,3,435,2142
11,18,4,1,453,2276
11,6,0,2,183,929
11,6,1,2,292,1451
11,8,3,3,307,1557
11,16,3,2,419,2103
11,22,3,5,416,2128
11,5,0,1,173,890
11,7,3,2,281,1411
11,11,4,1,363,1801
11,17,7,4,495,2490
11,7,6,4,342,1744
11,5,2,3,242,1230
11,19,1,0,290,1493
11,14,4,1,420,2100
11,15,2,5,480,2386
11,22,4,4,488,2462
11,21,5,5,588,2936
11,18,2,0,363,1834
11,13,4,4,428,2144
11,4,1,1,153,791
11,17,4,3,525,2602
11,14,0,6,424,2129
11,8,0,2,358,1771
11,9,3,3,350,1744
11,15,7,3,404,2059
11,17,2,5,496,2466
11,14,4,4,346,1787
11,9,0,4,425,2121
11,4,2,0,224,1120
11,34,2,4,811,4020
11,13,3,2,428,2129
11,10,1,0,366,1802
11,7,2,3,299,1484
11,11,2,5,334,1702
11,7,1,1,236,1188
11,8,0,2,243,1231
11,7,2,3,187,975
11,4,4,1,208,1062
11,16,1,1,485,2401
11,6,3,0,375,1838
11,9,1,2,291,1457
11,7,1,0,201,1024
11,10,2,2,327,1641
11,9,1,0,248,1261
11,19,3,6,475,2382
11,15,0,2,247,1290
11,14,5,2,467,2329
11,4,0,1,205,1028
11,16,2,3,538,2661
11,17,4,1,354,1796
11,8,2,4,268,1366
11,10,4,3,329,1656
11,15,1,1,375,1881
11,13,1,3,365,1831
11,6,3,1,250,1254
11,17,3,3,428,2150
11,8,4,1,405,1987
11,8,3,1,262,1337
11,7,4,0,204,1045
11,11,1,0,404,1994
11,10,7,0,430,2140
11,5,0,0,263,1295
11,8,1,4,350,1738
11,16,1,1,357,1795
11,11,3,2,312,1572
11,8,3,3,326,1643
11,12,2,2,382,1918
11,6,2,1,248,1251
11,8,3,3,368,1845
11,15,1,0,298,1518
11,12,2,5,418,2086
11,7,3,3,284,1428
11,6,1,2,339,1671
11,12,2,2,367,1832
11,8,1,1,309,1531
11,6,0,1,176,905
11,14,7,1,363,1846
11,11,4,0,309,1554
11,10,2,4,325,1641
11,16,2,2,454,2251
11,16,0,5,372,1879
11,8,1,2,357,1762
11,24,3,3,455,2328
11,9,0,3,254,1289
11,7,2,3,224,1144
11,5,2,4,345,1721
11,9,2,2,268,1365
11,7,2,3,376,1866
11,6,1,2,217,1096
11,10,0,3,273,1373
11,14,2,1,305,1554
11,12,6,4,427,2151
11,13,2,4,510,2513
11,16,3,3,554,2736
11,18,1,2,366,1866
11,8,0,2,288,1435
11,8,6,1,293,1491
11,12,1,0,386,1907
11,15,4,5,370,1908
11,19,7,3,544,2726
11,5,0,0,232,1143
11,9,1,3,339,1687
11,12,2,1,360,1804
11,2,3,0,205,1030
11,9,3,0,451,2220
11,13,1,1,383,1914
11,10,0,5,367,1831
11,18,3,2,503,2525
11,15,4,0,433,2143
11,6,3,2,308,1533
11,5,0,0,173,869
11,6,2,2,217,1104
11,7,3,2,257,1294
11,8,1,2,263,1331
11,9,3,0,364,1798
11,11,2,3,306,1547
11,10,4,7,456,2286
11,11,3,5,346,1740
11,3,0,0,162,817
11,11,2,1,267,1364
11,22,4,4,525,2642
11,3,2,1,212,1069
11,6,1,3,294,1463
11,8,0,2,287,1433
11,17,5,4,465,2341
11,8,1,4,357,1777
11,21,1,5,683,3378
11,4,2,2,303,1520
11,9,1,3,307,1543
11,8,2,3,303,1537
11,10,2,4,334,1692
11,7,5,5,345,1749
11,6,2,2,195,999
11,7,0,3,255,1293
11,10,5,3,402,2011
11,10,2,0,315,1569
11,18,2,4,446,2246
11,12,0,4,317,1603
11,22,1,4,524,2602
11,8,0,5,394,1945
11,12,1,0,327,1642
11,13,2,3,420,2098
11,14,3,2,320,1633
11,8,3,2,412,2039
11,7,0,1,219,1103
11,13,3,1,434,2160
11,10,0,2,217,1107
11,6,0,4,339,1674
11,12,3,4,428,2134
11,9,1,1,323,1598
11,10,7,1,379,1913
11,16,1,1,398,1980
11,7,3,5,307,1567
11,14,2,3,273,1413
11,10,2,1,391,1934
11,7,0,2,334,1659
11,10,1,5,421,2089
11,9,4,2,362,1812
11,10,1,2,246,1242
11,6,0,5,366,1803
11,17,2,3,417,2096
11,13,3,2,349,1764
11,7,2,8,363,1836
11,15,1,4,418,2093
11,17,2,1,503,2492
11,7,1,1,309,1541
11,11,4,1,360,1811
11,15,3,5,474,2359
11,16,2,4,375,1890
11,7,1,2,257,1301
11,10,2,0,386,1903
11,3,0,1,168,843
11,13,0,2,278,1423
11,15,0,1,405,2012
11,10,2,2,314,1585
11,8,3,3,228,1184
11,14,3,5,418,2103
11,11,3,1,389,1939
11,15,0,2,410,2026
11,14,1,3,380,1908
11,12,2,0,298,1512
11,11,3,1,298,1505
11,12,3,6,405,2052
11,6,0,2,168,860
11,12,3,3,499,2459
11,10,4,1,292,1483
11,7,2,3,312,1573
11,6,1,1,297,1478
11,5,1,2,282,1416
11,16,2,1,485,2393
11,11,3,2,338,1702
11,7,3,1,282,1417
11,7,4,2,370,1828
11,12,1,3,440,2187
11,9,1,2,422,2066
11,14,0,0,332,1667
11,12,2,1,339,1709
11,16,1,1,505,2496
11,8,0,5,214,1104
11,8,0,0,156,811
11,14,4,3,412,2072
11,7,6,1,294,1497
11,16,7,1,597,2929
11,13,3,3,384,1935
11,5,4,2,189,977
11,14,2,0,287,1454
11,5,2,3,225,1141
11,10,2,2,441,2177
11,5,1,3,179,929
11,11,3,2,340,1701
11,6,0,2,216,1095
11,14,1,3,425,2117
11,13,1,2,313,1591
11,7,2,2,259,1311
11,16,4,2,465,2318
11,14,0,3,412,2034
11,9,3,1,547,2647
11,12,1,3,553,2693
11,11,2,1,359,1789
11,20,1,2,509,2535
11,13,2,0,232,1202
11,7,2,1,229,1169
11,30,2,7,770,3804
11,11,4,3,389,1951
11,14,5,0,332,1684
11,15,3,0,389,1948
11,6,1,1,192,974
11,10,3,2,484,2387
11,9,1,3,492,2407
11,19,2,0,399,2010
11,4,1,4,302,1490
11,19,3,3,435,2198
11,10,2,2,327,1638
11,11,1,0,307,1524
11,8,0,3,417,2068
11,7,5,0,360,1775
11,12,1,3,352,1782
11,18,1,2,343,1745
11,14,2,4,357,1818
11,7,0,0,196,1001
11,11,1,0,376,1859
11,15,3,2,455,2263
11,21,5,4,663,3278
11,6,2,0,235,1187
11,8,1,0,252,1255
11,12,1,1,339,1691
11,18,3,3,601,2979
11,10,0,0,231,1163
11,6,3,1,312,1565
11,11,1,3,332,1660
11,9,1,1,410,2018
11,5,1,1,262,1304
11,5,0,3,250,1240
11,12,2,0,305,1540
11,12,1,0,493,2386
11,10,5,3,400,2005
11,6,1,2,224,1134
11,11,1,1,378,1871
11,18,3,0,390,1958
11,3,1,0,147,751
11,14,4,6,472,2375
11,9,3,1,273,1394
11,13,2,3,434,2165
11,18,4,6,461,2319
11,14,2,1,427,2116
11,7,2,2,309,1535
11,13,4,0,327,1670
11,12,3,5,482,2386
11,16,5,4,460,2320
11,10,2,1,312,1568
11,0,2,3,164,833
11,10,2,2,245,1257
11,10,1,0,270,1349
11,11,0,1,226,1146
11,13,1,4,272,1409
11,9,0,2,272,1367
11,13,1,3,435,2153
11,5,1,2,245,1228
11,14,1,0,419,2073
11,7,1,0,270,1339
11,4,0,0,209,1045
11,12,4,4,334,1705
11,6,2,1,280,1401
11,14,4,1,432,2144
11,12,3,4,485,2403
11,12,2,3,372,1870
11,13,1,0,290,1472
11,5,0,1,284,1387
11,25,2,6,618,3092
11,18,2,0,433,2161
11,25,1,6,607,3021
11,6,1,1,256,1292
11,12,1,2,410,2037
11,3,2,8,305,1545
11,7,2,0,232,1174
11,9,1,1,302,1509
11,19,3,2,452,2282
11,14,1,2,387,1924
11,9,0,0,230,1161
11,6,2,2,232,1178
11,14,5,0,410,2038
11,13,2,5,397,1994
11,17,3,0,474,2343
11,12,3,2,368,1839
11,3,3,0,173,878
11,8,1,2,223,1146
11,18,0,4,481,2399
11,10,1,1,338,1678
11,24,4,6,565,2856
11,16,5,1,514,2538
11,13,3,3,288,1490
11,7,3,3,428,2099
11,17,5,1,418,2110
11,15,6,5,478,2413
11,17,2,4,397,2017
11,8,2,1,216,1112
11,11,2,0,342,1701
11,9,5,3,353,1780
11,11,1,3,330,1666
11,7,3,1,209,1079
11,9,2,1,261,1325
11,9,0,2,392,1936
11,10,3,4,411,2039
11,10,1,2,405,2007
11,5,1,3,309,1537
11,7,5,0,328,1628
11,3,2,0,144,738
11,9,3,2,314,1594
11,10,3,3,394,1963
11,19,4,2,450,2256
11,19,1,1,393,1972
11,6,2,0,201,1018
11,11,3,2,316,1601
11,6,3,0,431,2097
11,10,1,0,250,1262
11,9,4,2,247,1275
11,13,0,1,350,1735
11,18,2,1,435,2163
11,11,2,3,368,1835
11,11,1,3,294,1503
11,5,2,1,187,967
11,9,2,1,297,1496
11,13,1,0,268,1366
11,7,1,3,277,1392
11,14,1,1,413,2050
11,9,1,2,276,1390
11,16,4,6,558,2772
11,9,5,1,387,1928
11,18,3,0,441,2205
11,11,1,0,328,1640
11,15,3,2,424,2129
11,11,1,3,391,1933
11,15,2,2,370,1873
11,8,1,1,380,1872
11,6,2,1,322,1577
11,15,3,3,367,1860
11,8,2,2,263,1342
11,12,2,4,397,1984
11,17,1,1,439,2178
11,7,1,4,355,1760
11,5,2,1,243,1218
11,11,2,2,303,1529
11,14,2,1,343,1712
11,7,4,0,261,1322
11,8,0,2,256,1289
11,15,2,2,364,1843
11,16,2,1,447,2229
11,7,2,4,229,1178
11,19,2,2,459,2309
11,16,4,2,446,2252
11,5,1,5,243,1225
11,2,2,3,180,921
11,7,3,2,364,1814
11,7,1,0,211,1073
11,10,0,3,238,1222
11,18,3,2,449,2256
11,2,1,2,227,1127
11,14,2,2,358,1804
11,8,1,1,189,976
11,17,4,3,528,2632
11,13,4,3,454,2252
11,10,0,1,263,1316
11,8,1,5,290,1474
11,9,2,2,438,2158
11,15,1,2,407,2023
11,5,3,1,254,1271
11,18,2,1,408,2042
11,8,0,1,287,1418
11,3,0,2,296,1454
11,4,0,1,240,1193
11,12,7,2,448,2254
11,10,1,1,291,1464
11,10,3,0,290,1461
11,9,2,2,328,1634
11,10,3,3,356,1778
11,15,1,2,310,1581
11,23,3,2,499,2510
11,8,4,4,311,1583
11,7,2,1,206,1048
11,5,3,2,392,1926
11,12,2,3,393,1968
11,23,5,3,539,2695
11,12,3,1,351,1762
11,7,2,2,309,1564
11,12,2,4,352,1751
11,10,3,2,409,2054
11,9,1,2,329,1641
11,10,3,2,410,2029
11,21,3,3,407,2097
11,15,1,4,424,2115
11,8,3,4,349,1755
11,8,1,0,160,833
11,10,0,2,259,1314
11,14,1,0,252,1294
11,17,3,0,473,2356
11,11,0,3,516,2530
11,14,4,2,284,1464
11,12,3,3,308,1573
11,19,1,3,466,2332
11,17,4,3,514,2570
11,10,1,1,297,1492
11,14,3,2,401,2002
11,16,2,3,442,2210
11,16,0,5,394,1991
11,7,2,1,283,1415
11,12,4,2,449,2230
11,12,3,2,286,1458
11,17,1,0,478,2357
11,8,3,4,389,1936
11,5,3,3,341,1695
11,12,1,2,365,1815
11,10,0,4,277,1398
11,18,0,1,401,2007
11,21,4,3,503,2523
11,19,4,4,389,1991
11,5,0,1,244,1214
11,2,0,0,196,972
11,8,2,1,308,1541
11,11,0,2,296,1486
11,10,3,1,272,1378
11,10,4,4,403,2017
11,10,0,4,281,1423
11,10,1,0,363,1784
11,17,6,3,480,2411
11,15,2,5,474,2364
11,17,3,2,481,2404
11,8,0,4,316,1574
11,14,1,1,447,2204
11,8,2,1,268,1354
11,4,2,1,240,1201
11,6,0,2,214,1090
11,10,5,0,299,1512
11,14,4,4,497,2467
11,10,5,2,372,1866
11,11,1,1,327,1632
11,14,3,0,412,2046
11,8,3,2,359,1794
11,6,2,2,338,1682
11,9,0,3,221,1116
11,14,1,3,378,1902
11,11,2,1,312,1571
11,11,0,4,445,2207
11,5,3,2,198,1026
11,8,2,1,257,1301
11,14,1,2,384,1906
11,4,0,2,195,997
11,14,3,2,560,2769
11,10,4,0,225,1154
11,20,2,4,512,2566
11,7,3,1,237,1207
11,10,0,2,182,952
11,8,2,1,252,1275
11,15,1,2,465,2305
11,10,2,6,398,1979
11,12,6,5,496,2485
11,9,1,1,254,1279
11,15,2,2,367,1856
11,20,6,3,345,1783
11,22,2,1,526,2635
11,7,2,0,288,1438
11,8,1,2,215,1092
11,7,3,0,171,893
11,11,0,1,311,1559
11,10,1,1,293,1462
11,4,3,2,309,1541
11,13,1,0,216,1128
11,8,3,1,209,1072
11,9,3,2,296,1495
11,13,2,2,480,2361
11,11,2,3,286,1448
11,14,1,3,372,1875
11,14,3,0,308,1576
11,3,0,1,192,958
11,5,2,0,236,1181
11,16,3,5,423,2132
11,14,4,2,490,2433
11,14,5,1,373,1897
11,12,3,0,385,1921
11,14,3,0,390,1942
11,13,0,4,476,2371
11,9,2,0,241,1208
11,12,1,3,347,1743
11,7,2,3,222,1154
11,8,3,1,288,1449
11,17,3,1,452,2251
11,7,2,1,221,1113
11,9,3,2,280,1434
11,7,0,0,208,1050
11,15,1,1,399,1990
11,16,1,4,318,1630
11,8,4,0,350,1731
11,9,2,1,286,1444
11,22,0,2,490,2439
11,9,1,1,301,1512
11,5,1,1,288,1423
11,10,4,0,390,1933
11,9,1,3,387,1910
11,18,2,2,369,1872
11,11,2,4,278,1429
11,6,5,2,246,1251
11,4,2,6,203,1059
11,13,5,3,381,1923
11,11,3,1,345,1731
11,9,5,3,396,1980
11,16,1,1,376,1884
11,15,4,3,547,2701
11,13,3,0,274,1410
11,4,1,1,190,962
11,13,8,0,380,1915
11,8,1,4,233,1196
11,20,4,5,295,1570
11,14,1,3,376,1882
11,10,4,0,296,1495
11,18,2,5,442,2225
11,6,1,1,263,1315
11,19,4,2,468,2360
11,18,6,2,601,2971
11,13,1,4,436,2175
11,10,0,0,305,1522
11,17,4,1,481,2399
11,17,2,1,491,2425
11,9,4,1,268,1360
11,11,4,1,477,2375
11,8,1,2,250,1255
11,17,4,3,387,1975
11,13,1,3,357,1795
11,6,0,1,206,1047
11,5,2,1,268,1332
11,10,7,2,435,2184
11,10,1,0,265,1328
11,6,5,1,251,1279
11,3,1,0,218,1080
11,12,3,2,449,2223
11,4,2,2,236,1178
11,22,3,1,591,2926
11,14,5,4,403,2055
11,14,3,1,325,1657
11,18,3,4,535,2679
11,9,1,1,219,1131
11,13,1,0,265,1346
11,12,2,3,375,1886
11,6,1,0,209,1056
11,10,4,4,499,2458
11,7,4,3,316,1594
11,4,0,2,296,1456
11,9,3,0,312,1552
11,7,1,4,286,1438
11,14,1,2,375,1875
11,7,1,3,331,1641
11,15,1,4,358,1798
11,20,4,4,552,2770
11,26,3,1,551,2763
11,10,1,2,238,1210
11,9,1,1,278,1396
11,9,1,1,261,1318
11,13,3,0,555,2704
11,7,1,1,343,1694
11,2,4,3,232,1171
11,12,2,3,416,2075
11,7,1,0,287,1419
11,17,4,2,318,1651
11,10,2,2,351,1754
11,17,2,0,383,1924
11,7,2,2,413,2030
11,12,1,5,352,1780
11,6,1,2,244,1229
11,5,1,1,293,1446
11,12,2,2,309,1554
11,7,0,1,218,1113
11,13,2,1,243,1271
11,10,0,3,243,1245
11,11,1,0,304,1523
11,11,0,3,421,2086
11,7,3,1,283,1414
11,10,1,2,269,1356
11,5,6,4,333,1675
11,9,2,4,381,1905
11,16,3,5,667,3292
11,8,0,1,317,1569
11,15,5,6,383,1964
11,12,1,0,412,2029
11,12,1,2,521,2536
11,11,4,0,418,2070
11,10,1,3,368,1828
11,11,2,5,418,2086
11,13,3,5,403,2026
11,5,0,4,288,1428
11,10,2,2,350,1748
11,18,2,3,467,2342
11,6,2,1,233,1173
11,7,0,1,247,1236
11,14,4,2,466,2313
11,14,0,1,388,1932
11,10,1,2,355,1763
11,9,1,1,244,1251
11,2,3,1,248,1232
11,6,1,2,288,1438
11,8,4,2,320,1606
11,12,3,2,509,2488
11,7,0,2,232,1168
11,10,3,2,379,1900
11,15,2,6,491,2457
11,11,4,4,449,2236
11,10,1,2,257,1301
11,19,3,2,567,2812
11,7,1,1,234,1181
11,5,1,1,246,1222
11,8,3,3,303,1521
11,12,2,0,401,1980
11,31,3,11,654,3297
11,14,1,3,357,1804
11,20,6,2,565,2813
11,12,0,5,327,1667
11,14,3,3,330,1673
11,9,1,0,223,1133
11,12,3,2,437,2163
11,6,2,0,223,1112
11,14,3,2,450,2227
11,13,1,2,329,1661
11,16,6,2,650,3196
11,13,2,1,332,1681
11,11,3,3,475,2344
11,25,4,5,704,3491
11,16,0,1,340,1715
11,11,0,3,388,1926
11,7,3,2,345,1731
11,16,1,1,279,1431
11,9,3,1,430,2104
11,19,2,1,481,2414
11,18,2,3,485,2418
11,13,3,4,312,1605
11,6,1,1,302,1502
11,9,4,3,318,1605
11,4,0,1,202,1011
11,4,0,2,205,1033
11,19,8,1,470,2392
11,8,1,2,307,1531
11,8,1,1,224,1138
11,13,2,2,399,1999
11,14,1,2,351,1767
11,16,3,1,425,2131
11,12,0,1,326,1635
11,8,2,4,314,1573
11,3,2,2,197,1004
11,22,3,1,409,2084
11,7,4,3,472,2316
11,11,2,1,381,1890
11,12,3,1,344,1736
11,7,0,1,250,1252
11,8,3,1,275,1393
11,6,2,0,275,1363
11,11,2,2,333,1666
11,7,2,1,195,1007
11,12,4,7,493,2470
11,8,1,5,348,1752
11,4,2,0,292,1440
11,7,4,5,328,1667
11,12,2,2,356,1788
11,2,2,0,258,1277
11,3,4,0,308,1529
11,14,0,3,395,1971
11,23,2,1,546,2732
11,11,3,1,336,1696
11,11,3,3,346,1746
11,8,3,3,376,1878
11,26,4,4,599,2995
11,6,1,0,255,1276
11,12,1,1,281,1421
11,18,6,5,467,2365
11,4,1,3,246,1239
11,9,0,0,230,1161
11,10,4,2,316,1596
11,7,4,1,295,1480
11,12,3,3,344,1736
11,13,4,6,447,2254
11,9,0,0,291,1437
11,9,3,5,352,1773
11,11,3,3,336,1701
11,8,2,4,351,1753
11,11,3,0,342,1708
11,6,2,1,246,1237
11,5,0,1,184,940
11,14,2,1,487,2391
11,8,1,1,211,1078
11,14,3,2,365,1850
11,16,1,2,409,2044
11,16,3,0,314,1603
11,25,3,0,471,2373
11,13,2,2,262,1360
11,17,3,2,449,2255
11,9,2,0,252,1272
11,10,1,3,425,2094
11,15,2,1,479,2360
11,5,1,3,247,1236
11,7,2,0,199,1017
11,14,2,3,359,1803
11,12,4,2,387,1945
11,7,0,2,312,1539
11,15,6,4,632,3109
11,12,0,2,424,2093
11,5,2,3,321,1580
11,6,4,4,344,1721
11,17,2,2,315,1596
11,13,1,3,334,1682
11,4,1,1,186,945
11,10,0,2,352,1737
11,15,1,1,319,1611
11,11,4,2,409,2031
11,11,2,0,331,1654
11,11,4,3,300,1529
11,13,3,3,382,1920
11,13,1,3,347,1756
11,11,3,1,316,1581
11,8,5,2,287,1446
11,6,3,3,236,1204
11,11,1,6,359,1803
11,15,1,0,337,1684
11,6,0,1,200,1015
11,12,2,2,331,1671
11,10,4,5,451,2244
11,13,2,3,435,2170
11,3,1,1,137,713
11,10,1,3,292,1473
11,14,0,3,336,1706
11,7,1,0,280,1387
11,7,1,3,284,1410
11,19,1,2,406,2036
11,12,2,1,364,1813
11,10,0,2,236,1206
11,20,4,3,501,2501
11,16,3,2,498,2471
11,17,4,2,409,2079
11,8,5,2,244,1266
11,10,0,1,284,1418
11,18,1,1,359,1809
11,8,3,4,360,1799
11,6,0,1,254,1270
11,5,3,3,334,1652
11,14,2,2,329,1662
11,10,1,0,258,1310
11,11,0,1,234,1202
11,8,2,2,325,1611
11,9,1,2,239,1206
11,16,4,4,520,2592
11,6,0,2,219,1108
11,13,3,0,335,1689
11,10,1,2,319,1598
11,13,0,3,294,1491
11,11,3,4,321,1632
11,4,3,1,140,739
11,7,1,1,354,1738
11,11,0,2,319,1594
11,9,3,0,324,1613
11,6,1,1,282,1399
11,8,3,5,362,1810
11,19,3,4,507,2544
11,6,3,2,294,1476
11,12,1,1,283,1433
11,21,1,1,362,1841
11,18,6,1,486,2451
11,13,2,1,440,2178
11,7,0,1,216,1090
11,14,2,3,449,2241
11,8,1,1,235,1185
11,16,2,5,477,2375
11,20,4,3,468,2366
11,11,1,4,418,2071
11,15,1,0,462,2287
11,3,1,0,198,997
11,9,1,3,315,1590
11,16,3,3,352,1795
11,11,3,5,371,1871
11,9,3,3,341,1696
11,7,2,1,263,1320
11,10,3,1,360,1781
11,9,0,3,311,1550
11,20,4,4,543,2713
11,11,3,0,354,1766
11,13,3,1,400,1994
11,6,0,1,283,1396
11,17,5,1,490,2438
11,10,1,1,175,926
11,13,2,5,450,2257
11,5,0,0,213,1059
11,16,2,0,434,2163
11,4,1,0,211,1052
11,9,0,2,216,1111
11,2,1,0,150,761
11,13,1,1,357,1783
11,22,1,2,456,2292
11,12,2,2,478,2349
11,6,1,1,317,1556
11,13,4,3,377,1910
11,14,3,2,357,1805
11,5,1,3,268,1347
11,6,3,1,288,1452
11,10,1,2,272,1367
11,11,5,2,431,2147
11,9,3,3,320,1607
11,9,0,0,271,1343
11,16,1,1,396,1985
11,12,1,2,293,1493
11,4,1,0,150,774
11,18,3,5,379,1948
11,10,3,1,386,1899
11,11,3,0,362,1811
11,13,3,5,465,2313
11,14,1,0,423,2091
11,20,3,3,467,2349
11,4,1,4,354,1763
11,6,2,2,248,1253
11,8,4,0,212,1092
11,25,3,1,574,2860
11,11,2,2,343,1730
11,11,2,2,290,1479
11,7,2,2,214,1102
11,10,1,4,394,1963
11,11,3,4,412,2073
11,13,2,1,297,1501
11,12,3,5,500,2487
11,12,1,3,348,1744
11,13,7,3,453,2279
11,13,2,2,286,1454
11,11,0,2,339,1681
11,8,5,3,399,1995
11,13,3,1,395,1970
11,11,2,2,426,2095
11,18,4,4,466,2327
11,17,4,2,341,1741
11,9,3,0,249,1266
11,10,2,2,325,1638
11,7,3,1,314,1565
11,13,2,1,392,1952
11,12,2,2,262,1360
11,6,0,5,347,1711
11,8,1,2,271,1372
11,6,6,2,390,1931
11,9,2,3,363,1796
11,8,0,0,335,1655
11,15,1,4,624,3065
11,14,4,2,502,2485
11,14,5,3,477,2366
11,12,2,3,469,2316
11,4,1,2,169,860
11,11,6,0,376,1877
11,11,3,0,286,1442
11,17,1,1,540,2659
11,4,2,0,234,1167
11,7,2,7,314,1591
11,8,0,1,238,1199
11,17,2,3,497,2480
11,20,3,1,495,2467
11,10,2,1,290,1465
11,9,1,1,262,1327
11,14,1,3,336,1704
11,16,1,1,444,2205
11,4,0,1,198,996
11,7,3,0,223,1138
11,6,1,0,233,1163
11,10,2,0,219,1125
11,11,4,2,326,1642
11,5,0,1,236,1180
11,14,3,2,376,1905
11,11,2,2,319,1606
11,10,2,2,263,1349
11,10,4,4,339,1718
11,2,0,1,136,686
11,18,2,1,426,2132
11,15,2,2,344,1729
11,9,3,0,311,1549
11,11,1,1,291,1463
11,4,0,1,243,1214
11,5,1,2,282,1406
11,10,1,1,241,1228
11,12,3,1,341,1701
11,8,0,2,334,1653
11,19,5,0,401,2036
11,8,1,0,254,1272
11,15,0,1,329,1644
11,4,0,0,181,909
11,11,4,2,387,1932
11,21,6,2,537,2696
11,10,2,2,268,1360
11,4,4,1,207,1046
11,8,0,0,243,1212
11,10,0,1,288,1445
11,13,2,2,411,2026
11,12,4,3,483,2393
11,5,2,0,258,1277
11,11,6,3,458,2262
11,13,1,2,397,1971
11,17,1,6,427,2150
11,19,6,5,531,2667
11,8,2,2,296,1483
11,14,1,1,372,1849
11,10,3,2,369,1857
11,7,2,1,285,1436
11,8,4,2,316,1588
11,5,0,1,180,909
11,12,0,1,283,1413
11,10,1,3,351,1754
11,6,1,2,256,1286
11,7,0,3,230,1164
11,10,1,2,372,1834
11,19,7,3,509,2560
11,7,0,1,201,1025
11,9,0,6,301,1519
11,4,3,1,287,1421
11,13,2,1,301,1534
11,22,2,5,603,3029
11,4,3,1,357,1757
11,9,4,4,381,1914
11,9,1,1,317,1569
11,3,0,1,221,1107
11,17,6,2,498,2500
11,10,0,2,323,1615
11,10,1,0,262,1326
11,7,2,2,250,1257
11,22,4,0,611,3008
11,10,1,3,312,1563
11,10,5,5,392,1974
11,13,1,1,357,1789
11,16,2,6,465,2333
11,25,2,3,580,2918
11,11,2,3,421,2072
11,14,1,1,380,1892
11,17,0,0,355,1784
11,23,2,3,491,2459
11,10,2,1,306,1536
11,10,0,3,352,1764
11,7,0,1,237,1201
11,10,2,1,386,1910
11,2,0,1,201,1002
11,12,8,7,416,2137
11,6,2,1,243,1212
11,8,1,0,248,1251
11,5,1,3,223,1132
11,15,3,2,453,2254
11,8,2,5,373,1853
11,18,4,1,469,2350
11,7,4,3,500,2445
11,13,3,1,319,1624
11,10,0,3,350,1743
11,11,0,0,273,1381
11,11,2,0,391,1930
11,11,4,0,417,2060
11,8,2,2,264,1329
11,7,3,4,267,1373
11,15,0,1,381,1914
11,7,1,0,218,1108
11,14,1,2,322,1632
11,12,4,1,416,2062
11,4,3,0,166,856
11,14,1,2,464,2297
11,20,3,1,514,2559
11,5,2,2,271,1338
11,7,0,7,296,1497
11,7,2,5,334,1674
11,17,4,4,535,2658
11,3,1,0,200,997
11,18,1,2,437,2178
11,9,1,1,452,2202
11,6,5,2,316,1580
11,5,2,1,297,1470
11,14,3,3,398,1994
11,20,1,2,379,1914
11,10,2,1,290,1472
11,8,2,1,287,1434
11,15,2,1,273,1400
11,9,0,0,403,1974
11,8,0,1,143,752
11,17,4,3,399,2025
11,10,1,3,251,1298
11,5,3,2,317,1579
11,17,2,6,495,2472
11,8,4,3,319,1612
11,9,1,5,352,1762
11,11,4,2,305,1562
11,5,0,2,246,1233
11,7,2,0,211,1067
11,6,3,3,274,1395
11,8,0,2,224,1131
11,11,3,0,397,1972
11,8,5,6,338,1721
11,12,5,1,391,1947
11,3,4,2,230,1167
11,8,4,2,334,1679
11,6,2,1,248,1247
11,6,2,6,374,1857
11,8,3,1,379,1871
11,9,2,1,325,1620
11,20,1,2,322,1659
11,12,2,0,414,2062
11,6,1,2,240,1205
11,19,2,2,355,1805
11,10,3,0,388,1934
11,14,2,6,443,2224
11,10,2,1,256,1299
11,18,4,4,663,3272
11,13,1,4,353,1772
11,1,3,0,235,1164
11,9,1,0,216,1104
11,8,2,4,330,1648
11,6,2,1,258,1293
11,10,1,1,401,1978
11,21,4,1,560,2782
11,15,3,2,469,2328
11,8,1,2,217,1114
11,16,4,2,478,2386
11,9,4,1,237,1228
11,19,2,1,314,1623
11,19,2,1,498,2471
11,9,2,3,252,1290
11,38,4,5,930,4608
11,3,2,1,233,1176
11,9,2,0,327,1624
11,11,2,3,348,1753
11,11,1,0,326,1625
11,13,1,1,332,1658
11,9,0,1,341,1682
11,7,2,4,293,1477
11,7,3,2,299,1494
11,8,0,1,235,1181
11,11,5,2,438,2176
11,11,2,5,377,1888
11,5,1,1,246,1233
11,12,0,5,403,2019
11,8,3,1,286,1442
11,7,3,1,310,1541
11,5,0,1,183,931
11,13,7,3,436,2195
11,21,6,3,523,2629
11,10,1,3,330,1666
11,12,3,1,340,1713
11,13,3,2,355,1781
11,13,5,5,423,2138
11,18,2,1,380,1906
11,3,1,3,208,1053
11,10,2,4,358,1805
11,10,5,4,490,2442
11,10,1,3,378,1871
11,17,3,1,397,1981
11,10,1,3,430,2105
11,18,2,1,435,2182
11,10,2,1,372,1840
11,16,0,3,359,1813
11,2,0,4,276,1369
