"Legendary 1","Legendary 2","Legendary 3","Off-Color Legendary 1","Off-Color Legendary 2","Off-Color Legendary 3","Trash","OrbSpent"
11,10,11,1,2,1,411,2078
11,10,14,3,1,5,391,2024
11,10,12,1,1,2,434,2188
11,9,13,1,5,3,567,2829
11,15,8,4,3,1,505,2560
11,17,16,4,1,8,602,3068
11,14,12,3,8,2,403,2113
11,10,12,1,3,1,351,1819
11,8,9,3,0,2,322,1669
11,13,20,1,2,2,480,2449
11,15,11,3,3,2,515,2630
11,2,8,0,0,2,268,1366
11,10,23,0,0,4,571,2899
11,10,10,1,1,2,365,1858
11,8,10,3,1,3,487,2443
11,5,12,2,1,1,300,1549
11,19,21,2,3,2,469,2444
11,8,9,2,2,2,357,1838
11,7,8,2,0,0,346,1736
11,19,14,4,4,7,621,3170
11,8,11,0,5,3,356,1847
11,10,10,2,3,1,363,1870
11,10,14,1,1,0,377,1925
11,17,17,1,3,3,471,2444
11,15,14,5,1,2,568,2870
11,9,14,6,4,2,512,2620
11,10,11,4,3,4,346,1811
11,11,10,1,2,4,476,2386
11,9,13,1,1,3,483,2434
11,14,13,2,3,3,588,2962
11,11,8,1,2,0,279,1438
11,10,5,2,1,3,244,1285
11,11,10,3,6,0,443,2263
11,11,9,3,0,2,495,2480
11,7,17,4,0,3,401,2055
11,5,6,1,2,1,257,1321
11,9,7,1,2,1,340,1729
11,8,9,3,3,1,413,2079
11,9,14,2,3,1,421,2140
11,14,14,2,3,3,403,2086
11,7,13,3,2,4,452,2285
11,9,17,1,1,1,406,2068
11,9,9,1,0,3,384,1941
11,8,9,1,2,3,287,1493
11,6,4,2,1,2,312,1575
11,14,8,2,2,2,376,1927
11,11,11,0,1,3,327,1710
11,9,10,2,1,0,350,1793
11,11,12,0,0,2,464,2323
11,22,14,4,3,4,767,3893
11,18,12,3,1,1,547,2776
11,17,18,2,1,5,535,2744
11,10,11,0,1,2,407,2047
11,14,10,1,2,2,400,2047
11,10,7,2,2,1,360,1839
11,10,14,5,6,2,419,2170
11,8,7,2,2,0,320,1642
11,25,24,4,2,4,792,4011
11,8,18,1,4,2,461,2328
11,11,7,2,4,3,426,2153
11,16,20,2,5,1,568,2901
11,14,27,9,9,3,625,3278
11,16,14,4,1,1,526,2683
11,10,7,1,4,2,414,2084
11,9,14,2,4,2,502,2530
11,13,12,2,2,1,407,2082
11,12,13,3,2,2,415,2144
11,12,29,1,4,0,585,2961
11,5,7,3,2,2,320,1638
11,7,7,1,0,2,301,1520
11,16,14,3,6,5,567,2904
11,9,7,2,2,1,382,1936
11,19,15,2,3,2,572,2906
11,13,10,2,3,0,511,2557
11,17,12,4,2,2,448,2302
11,11,9,2,3,0,335,1723
11,21,11,4,1,4,567,2898
11,6,8,2,1,3,310,1584
11,13,11,2,4,2,424,2185
11,7,4,4,1,2,252,1306
11,5,13,1,2,4,365,1865
11,14,16,3,0,5,636,3199
11,6,5,3,1,3,245,1285
11,6,9,6,1,2,343,1764
11,7,3,1,1,2,219,1141
11,12,18,3,1,5,479,2470
11,17,21,11,2,1,558,2914
11,12,13,2,1,3,387,2008
11,10,9,8,1,0,373,1916
11,4,5,0,0,2,205,1050
11,15,8,6,2,1,439,2245
11,5,13,0,0,0,265,1369
11,7,12,0,1,1,392,1973
11,22,13,5,3,6,596,3063
11,17,12,4,5,4,558,2851
11,11,16,2,3,3,392,2041
11,14,13,6,3,1,542,2763
11,18,11,1,1,6,599,2999
11,14,8,10,3,4,587,2968
11,10,12,1,2,8,472,2403
11,6,11,1,2,1,318,1648
11,13,12,7,7,0,535,2728
11,11,14,2,2,2,416,2134
11,13,7,2,4,2,377,1932
11,10,7,2,1,2,418,2108
11,7,12,1,1,2,272,1406
11,8,14,3,3,2,464,2361
11,13,13,4,0,5,567,2862
11,11,8,2,0,4,391,1993
11,13,9,3,6,3,476,2440
11,19,15,4,5,2,526,2724
11,11,22,2,4,1,470,2429
11,15,11,5,5,3,562,2862
11,12,12,4,0,2,447,2272
11,21,23,5,3,6,781,3975
11,12,6,2,3,1,327,1685
11,21,17,5,1,2,593,3041
11,16,16,1,2,1,547,2769
11,12,11,0,1,2,389,1992
11,22,15,3,1,2,484,2494
11,15,13,3,1,3,452,2312
11,9,9,0,0,2,298,1533
11,3,10,1,3,4,369,1855
11,15,17,5,1,4,552,2811
11,6,2,4,2,0,299,1518
11,22,31,4,8,4,835,4275
11,10,10,3,2,4,442,2239
11,8,6,0,0,3,267,1371
11,7,4,2,1,3,259,1335
11,12,13,2,2,0,325,1700
11,13,11,1,1,0,328,1691
11,13,14,5,2,3,550,2782
11,11,10,2,3,4,455,2327
11,17,21,2,0,4,475,2460
11,7,9,2,2,2,384,1950
11,6,6,1,0,1,258,1321
11,6,5,1,2,2,302,1540
11,11,9,3,1,4,464,2359
11,10,13,2,1,4,468,2369
11,11,12,3,2,5,390,2027
11,13,4,1,3,2,239,1273
11,7,14,2,2,3,352,1829
11,15,13,2,4,4,548,2785
11,7,4,2,2,2,283,1447
11,14,15,3,2,0,438,2243
11,12,9,1,0,4,419,2130
11,10,8,2,2,4,401,2052
11,12,5,1,0,1,267,1384
11,13,15,1,2,2,397,2055
11,11,11,3,3,2,444,2266
11,9,7,1,5,2,348,1776
11,14,16,5,3,6,603,3083
11,11,16,2,3,4,595,2996
11,9,14,2,2,5,457,2345
11,19,8,0,3,1,371,1924
11,17,20,3,2,2,446,2344
11,10,12,1,0,3,362,1860
11,4,7,1,0,4,242,1256
11,9,7,2,0,0,295,1500
11,8,14,5,3,2,578,2903
11,7,8,2,2,1,383,1926
11,8,11,1,0,1,341,1737
11,21,14,6,1,1,642,3237
11,18,22,1,4,4,651,3316
11,14,13,2,4,3,499,2548
11,13,12,2,3,2,460,2359
11,15,15,3,2,0,352,1855
11,13,10,3,1,1,414,2120
11,17,10,1,5,0,391,2041
11,4,8,1,2,1,391,1942
11,11,13,3,4,1,476,2416
11,11,16,3,2,1,437,2239
11,5,9,1,1,2,348,1767
11,13,11,2,2,1,447,2267
11,13,10,3,2,5,498,2525
11,22,19,1,2,3,589,3023
11,9,7,2,2,4,365,1872
11,8,4,1,0,2,254,1301
11,6,5,2,0,0,284,1424
11,7,12,1,3,1,202,1106
11,11,18,1,1,1,450,2293
11,5,3,3,1,3,231,1207
11,2,5,1,4,1,273,1374
11,9,10,1,0,3,294,1530
11,8,8,1,2,1,394,1988
11,5,6,0,2,3,349,1745
11,14,11,0,4,1,452,2298
11,10,12,7,3,0,458,2341
11,10,10,1,1,1,378,1925
11,3,8,0,1,4,220,1150
11,15,9,1,1,2,488,2454
11,10,6,1,0,0,281,1440
11,25,15,1,3,2,545,2815
11,6,16,1,1,4,350,1821
11,24,13,7,2,3,663,3376
11,14,6,0,3,1,320,1642
11,7,13,2,5,3,381,1970
11,17,13,1,1,1,531,2678
11,24,15,2,1,8,522,2726
11,10,6,1,3,1,312,1612
11,8,12,2,2,1,488,2424
11,6,11,0,2,2,360,1814
11,10,12,1,2,3,425,2179
11,9,5,2,0,0,296,1501
11,8,9,6,0,2,410,2071
11,7,11,1,1,0,321,1646
11,12,20,1,4,9,746,3736
11,16,15,1,6,4,553,2842
11,21,23,2,4,4,659,3385
11,5,8,3,4,1,241,1284
11,7,6,2,2,3,461,2304
11,12,13,2,1,0,560,2798
11,8,10,1,2,1,370,1870
11,10,10,1,0,1,291,1506
11,7,6,1,1,1,322,1619
11,16,8,1,2,2,379,1941
11,9,14,3,3,1,367,1921
11,7,10,3,2,2,469,2342
11,12,7,2,0,1,344,1755
11,18,9,1,2,2,488,2485
11,8,9,2,2,0,278,1439
11,17,7,1,3,1,326,1706
11,9,20,3,2,3,488,2490
11,15,11,2,3,4,556,2819
11,16,18,6,4,3,760,3825
11,16,18,3,1,2,493,2519
11,5,6,4,1,1,292,1483
11,9,14,5,5,3,524,2675
11,5,10,0,1,3,411,2055
11,18,16,4,3,9,671,3423
11,6,14,3,0,1,324,1669
11,3,9,2,2,1,321,1634
11,14,18,3,2,4,489,2527
11,21,19,4,5,6,669,3413
11,6,4,2,4,0,215,1130
11,6,4,1,5,3,350,1771
11,4,6,1,2,2,207,1082
11,20,16,1,1,5,544,2788
11,13,11,1,1,2,413,2095
11,14,18,2,1,2,527,2678
11,12,9,1,2,2,326,1674
11,9,25,3,1,3,509,2608
11,10,14,4,2,0,341,1803
11,7,7,2,0,2,269,1387
11,23,7,3,3,6,469,2433
11,16,13,3,6,6,521,2694
11,10,8,1,2,3,370,1889
11,20,15,0,2,3,540,2732
11,15,8,2,2,3,431,2210
11,4,8,2,1,0,318,1604
11,16,11,1,2,2,470,2368
11,10,6,2,3,2,374,1894
11,11,11,1,4,0,402,2053
11,8,13,0,2,1,396,2008
11,10,8,3,2,0,282,1467
11,7,12,1,4,2,347,1806
11,10,10,2,2,0,291,1506
11,5,15,1,1,2,351,1806
11,20,19,5,1,4,528,2742
11,3,5,0,1,2,218,1108
11,14,15,2,2,1,524,2650
11,17,13,0,1,4,438,2244
11,7,12,2,3,4,488,2476
11,9,6,0,1,2,309,1563
11,11,6,1,1,2,363,1832
11,15,10,2,2,1,458,2326
11,10,13,4,3,2,500,2526
11,8,9,3,1,1,334,1714
11,9,13,6,5,4,336,1791
11,12,10,3,3,2,471,2384
11,14,18,2,0,1,386,2011
11,11,7,3,2,0,344,1775
11,16,14,4,3,1,432,2243
11,7,8,1,2,2,264,1385
11,16,13,1,2,4,395,2052
11,11,15,2,3,3,563,2843
11,15,10,1,4,1,453,2288
11,4,11,1,1,2,312,1587
11,8,9,2,2,4,393,2005
11,11,11,2,2,2,272,1440
11,18,13,3,0,4,595,3020
11,8,10,1,5,3,285,1495
11,5,5,0,2,2,272,1378
11,9,9,5,0,2,395,2016
11,10,8,0,2,1,331,1675
11,3,7,0,1,0,237,1211
11,10,7,3,0,3,292,1503
11,12,14,3,2,4,517,2619
11,4,2,1,3,2,161,851
11,4,7,0,5,0,338,1694
11,15,13,3,1,4,491,2505
11,10,6,1,1,3,383,1931
11,26,12,3,0,3,534,2749
11,7,11,4,2,4,458,2312
11,13,6,0,0,2,316,1619
11,19,16,3,4,3,530,2724
11,7,11,2,4,1,419,2122
11,14,9,3,3,0,336,1751
11,12,16,4,5,0,504,2568
11,3,10,2,3,2,376,1883
11,6,13,1,1,2,388,1954
11,6,9,1,1,0,361,1817
11,13,13,3,2,4,424,2210
11,16,16,3,5,4,559,2872
11,16,17,4,4,3,644,3265
11,17,12,3,1,4,466,2389
11,4,6,2,2,0,288,1445
11,12,13,2,3,3,392,2028
11,22,19,1,2,2,678,3432
11,7,7,2,2,0,232,1215
11,12,15,3,4,3,594,2982
11,13,19,2,3,7,592,3008
11,11,11,0,3,1,347,1791
11,14,18,4,3,1,606,3054
11,6,7,3,1,1,247,1287
11,5,5,0,0,1,190,986
11,8,7,2,2,0,299,1536
11,9,6,5,2,3,364,1873
11,12,15,3,1,4,554,2814
11,12,10,2,1,1,438,2217
11,18,14,1,3,0,541,2735
11,14,6,1,2,2,350,1803
11,18,11,1,2,2,471,2417
11,11,12,2,4,0,487,2456
11,5,4,1,2,1,255,1291
11,11,4,4,2,1,355,1825
11,11,9,1,1,1,318,1635
11,6,10,1,2,2,292,1507
11,6,13,2,2,1,273,1424
11,8,15,3,7,2,603,3015
11,9,8,2,0,3,479,2393
11,4,2,1,0,1,194,987
11,8,12,3,2,2,387,1995
11,6,14,3,0,2,386,1978
11,10,11,1,2,2,365,1868
11,14,21,7,6,1,667,3394
11,11,14,2,2,5,458,2363
11,17,6,3,2,2,363,1890
11,11,9,1,4,3,388,1988
11,10,7,4,2,2,306,1591
11,8,7,4,0,2,288,1487
11,15,8,2,1,1,385,1982
11,8,15,2,1,3,454,2296
11,11,11,0,0,2,402,2039
11,8,12,2,3,2,440,2238
11,15,19,6,4,3,535,2775
11,9,10,3,0,2,363,1864
11,14,10,3,5,3,529,2702
11,10,13,3,4,8,484,2476
11,8,7,1,1,2,270,1405
11,3,3,0,2,1,174,893
11,8,10,1,0,1,322,1658
11,13,14,5,2,4,536,2715
11,7,11,2,0,1,392,1968
11,15,13,2,4,1,510,2597
11,10,6,0,3,2,294,1524
11,19,11,4,1,3,619,3110
11,16,12,3,2,4,517,2652
11,17,9,2,1,4,477,2433
11,4,5,2,1,0,312,1560
11,6,12,4,0,3,368,1892
11,11,17,1,2,4,418,2167
11,16,18,2,0,2,483,2481
11,10,17,1,1,3,354,1850
11,10,5,2,1,1,180,979
11,4,5,1,0,1,269,1355
11,13,8,1,1,0,376,1918
11,10,10,1,2,1,419,2106
11,14,11,1,3,1,471,2378
11,5,7,0,1,3,215,1123
11,10,12,2,1,2,358,1849
11,5,7,1,1,2,322,1618
11,10,9,2,2,3,397,2029
11,14,11,12,5,3,424,2248
11,11,16,3,1,4,482,2467
11,8,7,1,0,0,207,1080
11,5,12,2,1,2,454,2271
11,9,15,1,5,2,334,1771
11,7,2,2,2,3,293,1485
11,7,12,0,1,1,358,1813
11,16,14,3,3,3,657,3310
11,18,14,4,0,1,428,2233
11,8,8,2,2,4,392,1989
11,12,15,1,4,3,527,2668
11,6,8,1,2,2,247,1285
11,12,12,0,5,2,480,2422
11,3,11,1,1,1,308,1565
11,6,11,2,0,0,404,2022
11,18,16,3,2,4,607,3081
11,15,11,0,0,2,411,2095
11,6,7,1,1,3,259,1339
11,16,12,2,2,5,470,2427
11,10,11,3,0,1,502,2505
11,8,4,1,2,3,330,1676
11,7,12,3,1,2,450,2264
11,18,12,1,2,2,437,2237
11,5,5,1,1,2,220,1126
11,15,15,2,1,3,592,2964
11,16,10,2,4,1,380,1978
11,10,8,2,2,4,336,1734
11,5,7,2,1,2,252,1310
11,7,20,0,0,1,354,1814
11,10,5,2,3,2,294,1535
11,7,5,2,4,1,304,1558
11,10,11,2,1,2,387,1983
11,5,11,1,3,3,378,1919
11,12,10,4,0,3,448,2271
11,3,6,0,3,2,348,1731
11,6,6,1,2,1,182,970
11,28,14,3,2,5,643,3274
11,7,10,1,2,1,392,1983
11,9,5,1,2,1,364,1842
11,7,12,2,2,1,364,1849
11,9,6,0,1,1,317,1602
11,14,9,1,0,3,498,2499
11,11,15,2,2,4,422,2179
11,5,7,1,2,0,249,1278
11,7,9,3,0,0,351,1761
11,6,13,3,4,1,410,2073
11,19,12,1,1,1,405,2084
11,5,5,1,0,2,204,1071
11,10,7,1,1,2,249,1317
11,7,7,1,1,2,212,1125
11,13,19,2,2,7,478,2480
11,8,5,3,3,4,420,2131
11,8,8,2,0,4,330,1706
11,4,6,0,3,1,215,1114
11,4,9,0,1,3,213,1113
11,10,14,3,2,0,482,2425
11,19,16,4,3,1,647,3276
11,7,6,1,0,0,309,1545
11,11,15,3,2,2,448,2296
11,1,3,1,0,1,199,1001
11,23,14,4,3,1,554,2841
11,15,14,2,4,1,443,2283
11,8,8,2,5,3,448,2257
11,14,18,1,1,0,541,2723
11,10,6,1,0,4,427,2131
11,21,12,2,5,1,499,2570
11,7,5,0,1,1,325,1642
11,7,8,2,1,1,358,1801
11,16,15,2,4,5,487,2515
11,8,9,1,2,2,230,1223
11,3,4,2,0,0,283,1417
11,15,15,3,2,2,386,2033
11,17,14,0,2,1,486,2472
11,19,18,5,2,2,566,2914
11,1,5,1,1,1,257,1295
11,12,8,1,1,7,385,1985
11,7,14,4,1,3,426,2170
11,11,7,1,0,5,347,1773
11,7,10,2,1,0,341,1731
11,18,14,2,1,2,458,2361
11,7,16,3,2,2,568,2844
11,33,29,6,6,2,915,4709
11,20,13,5,3,3,620,3151
11,8,6,1,2,0,254,1317
11,6,8,1,0,1,443,2188
11,12,5,4,6,2,392,2023
11,13,17,0,5,3,409,2127
11,9,14,5,2,3,429,2197
11,17,15,1,0,1,429,2216
11,11,4,2,4,2,354,1819
11,9,9,1,3,2,375,1911
11,11,12,2,2,2,404,2063
11,14,15,1,3,2,447,2295
11,12,4,6,8,2,361,1894
11,15,13,0,2,4,459,2355
11,22,14,2,2,4,686,3461
11,8,10,3,0,0,325,1670
11,17,21,1,3,2,487,2527
11,14,25,1,3,2,679,3439
11,2,3,0,0,3,205,1046
11,13,14,3,4,0,432,2224
11,12,18,2,5,2,700,3512
11,7,9,0,1,5,388,1960
11,10,12,2,4,0,392,2007
11,8,15,2,0,2,415,2095
11,6,11,2,2,2,401,2024
11,9,14,2,4,0,477,2390
11,10,13,0,3,0,410,2090
11,16,14,2,3,1,533,2698
11,14,9,2,2,2,486,2450
11,13,11,2,2,1,447,2282
11,10,5,0,1,1,327,1665
11,5,6,1,3,2,299,1519
11,7,13,1,4,3,314,1623
11,11,8,6,3,1,509,2572
11,12,4,1,2,0,296,1518
11,11,8,2,3,1,311,1618
11,5,4,2,1,1,187,979
11,13,12,1,2,1,536,2681
11,11,7,4,2,0,472,2373
11,10,18,3,3,3,459,2365
11,4,1,4,2,0,206,1066
11,3,16,1,1,0,287,1495
11,7,12,0,3,1,324,1670
11,3,6,1,2,2,269,1375
11,9,11,2,2,2,453,2288
11,6,7,1,4,1,226,1194
11,7,6,3,1,1,365,1846
11,2,7,1,0,2,267,1349
11,7,6,1,2,2,334,1705
11,10,10,0,2,5,465,2345
11,9,15,0,0,1,392,2000
11,6,9,0,2,1,302,1545
11,20,7,1,3,2,411,2123
11,6,14,0,2,0,303,1551
11,15,15,2,0,1,486,2469
11,8,18,0,3,3,408,2109
11,13,8,5,2,1,374,1926
11,6,17,5,1,2,378,1949
11,16,18,3,2,4,609,3104
11,19,22,3,3,2,639,3262
11,9,14,2,1,3,463,2331
11,20,10,4,4,5,604,3069
11,4,4,4,2,2,313,1574
11,9,15,1,2,1,431,2200
11,11,11,5,3,1,481,2436
11,5,8,2,2,2,354,1785
11,9,9,4,3,4,479,2424
11,9,10,2,2,2,446,2246
11,14,8,2,2,2,378,1950
11,19,16,3,2,5,744,3714
11,8,8,1,0,1,344,1741
11,14,15,2,2,4,456,2344
11,16,8,4,2,2,435,2232
11,14,17,4,3,4,523,2693
11,12,6,1,3,1,369,1873
11,7,11,1,1,0,239,1255
11,8,10,2,2,7,464,2359
11,6,9,3,1,2,283,1468
11,12,14,1,0,6,428,2207
11,17,13,0,2,2,539,2727
11,16,14,6,2,1,530,2703
11,23,12,2,3,1,521,2668
11,23,11,4,2,1,594,3027
11,19,7,2,1,1,363,1883
11,6,7,0,2,1,291,1477
11,13,10,3,2,5,441,2269
11,13,21,3,1,2,600,3025
11,10,10,3,3,1,442,2254
11,9,11,0,3,3,324,1687
11,15,14,0,2,2,404,2088
11,4,4,2,1,1,214,1107
11,11,7,2,3,2,317,1642
11,7,9,1,4,3,398,2024
11,4,5,1,1,1,347,1716
11,12,11,1,2,1,417,2118
11,12,13,3,5,4,509,2597
11,6,12,2,0,0,300,1538
11,9,22,2,0,0,423,2172
11,8,5,1,3,3,294,1518
11,5,17,5,6,2,400,2080
11,5,6,2,0,1,173,907
11,13,9,2,3,4,440,2244
11,9,13,1,1,3,440,2239
11,14,9,1,4,3,386,1989
11,17,17,5,5,1,620,3164
11,7,9,1,1,2,341,1732
11,8,8,1,2,1,302,1541
11,9,7,3,1,1,303,1552
11,14,17,6,2,2,375,1988
11,9,16,1,5,3,487,2479
11,12,9,1,3,1,356,1835
11,9,10,3,3,3,401,2061
11,14,11,2,0,3,578,2875
11,5,10,1,0,3,330,1689
11,11,8,4,3,4,348,1810
11,8,13,0,1,2,367,1884
11,9,9,1,1,3,370,1888
11,21,12,0,1,1,362,1904
11,12,23,3,0,2,596,3016
11,14,19,3,3,5,592,3013
11,11,8,3,0,1,366,1863
11,6,10,3,3,3,344,1785
11,15,23,0,0,2,589,2983
11,15,14,2,5,2,371,1961
11,7,8,2,2,2,395,2000
11,9,7,0,3,2,343,1745
11,19,17,3,5,2,589,3017
11,11,7,1,3,2,440,2223
11,9,3,1,2,2,349,1751
11,8,13,2,2,3,457,2298
11,8,10,1,1,0,376,1890
11,11,22,2,3,1,499,2551
11,17,9,3,3,2,471,2395
11,3,3,0,1,2,155,808
11,10,11,2,4,1,380,1952
11,8,12,1,1,1,264,1376
11,12,11,1,0,5,322,1682
11,6,5,1,1,3,261,1354
11,10,9,5,2,4,575,2874
11,6,6,1,2,2,327,1651
11,14,6,0,2,1,301,1556
11,9,4,1,0,2,237,1234
11,16,17,5,2,4,557,2863
11,11,7,3,1,1,310,1615
11,17,11,1,1,4,481,2438
11,9,7,1,1,1,372,1867
11,8,3,3,4,1,242,1258
11,12,11,1,2,1,565,2811
11,12,5,2,4,2,346,1783
11,11,15,2,1,2,389,2005
11,12,9,3,0,3,430,2182
11,8,9,2,1,1,275,1431
11,12,22,7,0,7,640,3274
11,12,15,3,1,1,282,1510
11,11,10,2,0,2,355,1823
11,5,7,4,3,0,285,1465
11,10,10,5,2,2,396,2039
11,12,8,0,1,2,245,1291
11,17,14,3,2,3,534,2719
11,4,5,3,1,1,265,1352
11,9,10,0,3,3,334,1733
11,10,19,3,0,3,516,2628
11,7,9,1,0,0,272,1401
11,6,8,2,4,1,362,1845
11,21,17,5,4,1,605,3101
11,16,10,0,4,3,453,2329
11,13,2,3,2,3,340,1743
11,16,13,4,1,3,470,2409
11,12,11,1,1,2,265,1418
11,15,8,3,1,3,375,1944
11,10,10,2,3,1,350,1806
11,10,7,5,2,0,318,1647
11,7,2,1,3,1,260,1320
11,14,6,0,4,2,407,2070
11,8,5,2,1,1,270,1369
11,8,12,1,4,5,367,1904
11,7,12,3,0,3,498,2474
11,10,12,4,0,1,389,1986
11,7,6,0,0,0,182,961
11,13,16,4,2,5,469,2460
11,10,6,1,1,1,277,1430
11,13,15,6,4,6,646,3270
11,17,11,1,1,0,399,2036
11,8,5,1,1,0,240,1230
11,5,8,2,1,0,305,1545
11,8,6,2,2,0,299,1522
11,10,7,2,0,2,244,1282
11,15,12,0,1,2,456,2317
11,11,18,1,1,0,374,1940
11,11,17,4,1,4,437,2272
11,8,9,2,3,1,265,1394
11,6,2,2,0,3,160,844
11,13,5,1,0,0,250,1308
11,6,8,0,0,1,318,1601
11,5,10,2,0,2,342,1739
11,9,7,0,1,2,285,1475
11,4,4,1,0,0,249,1257
11,13,6,1,3,0,375,1909
11,11,11,3,1,3,390,2015
11,9,7,0,2,1,334,1687
11,7,13,3,0,2,363,1852
11,5,10,3,1,2,304,1559
11,19,17,3,1,5,708,3578
11,6,7,1,0,3,297,1514
11,13,9,4,1,2,390,1996
11,13,10,1,1,4,418,2141
11,7,6,1,4,3,299,1540
11,14,12,4,2,1,434,2224
11,10,9,5,1,2,409,2096
11,7,9,2,0,3,362,1839
11,15,22,2,5,2,479,2497
11,11,13,4,3,2,331,1750
11,7,13,6,3,3,472,2401
11,9,14,3,4,1,482,2448
11,18,11,4,1,3,480,2468
11,7,4,2,0,4,292,1491
11,19,12,2,3,5,430,2262
11,4,7,0,3,1,245,1264
11,11,13,2,4,1,476,2426
11,14,17,2,7,3,654,3310
11,9,13,2,3,5,427,2188
11,9,15,4,1,3,461,2355
11,12,6,0,2,1,368,1865
11,7,6,1,1,1,285,1454
11,14,23,7,7,2,616,3164
11,9,9,2,4,1,387,1972
11,6,10,1,0,1,324,1635
11,10,11,0,0,3,341,1764
11,7,4,1,1,1,205,1074
11,14,18,2,3,1,412,2133
11,9,9,1,2,1,276,1441
11,11,7,0,1,5,390,1980
11,2,5,0,1,0,259,1292
11,8,10,2,1,1,259,1340
11,8,9,1,1,2,252,1324
11,10,6,3,1,1,279,1456
11,10,9,0,4,2,437,2214
11,9,3,2,0,2,320,1608
11,21,15,4,2,1,549,2805
11,7,11,3,2,6,424,2162
11,8,12,0,3,1,291,1516
11,6,3,1,1,1,212,1097
11,4,10,0,2,0,227,1181
11,13,18,3,4,2,514,2630
11,11,11,3,5,3,454,2328
11,9,8,2,1,0,406,2026
11,11,5,4,2,2,416,2092
11,26,36,8,2,7,974,4995
11,17,18,2,0,6,481,2491
11,8,5,0,2,4,259,1345
11,13,21,3,1,0,438,2270
11,4,4,0,0,0,130,688
11,17,18,3,5,2,575,2944
11,10,14,0,1,1,426,2143
11,12,14,1,5,3,439,2262
11,9,7,2,0,1,399,2007
11,13,10,2,0,0,412,2085
11,9,7,1,3,4,373,1907
11,7,9,2,2,1,275,1439
11,8,10,2,0,1,349,1761
11,10,8,2,1,2,347,1784
11,8,16,1,1,1,409,2076
11,9,13,3,1,1,375,1924
11,10,5,2,3,1,348,1774
11,12,11,3,4,5,433,2212
11,10,5,0,0,0,217,1127
11,4,6,1,1,4,266,1378
11,9,12,5,3,2,464,2369
11,11,14,1,6,2,544,2745
11,6,14,3,3,3,486,2457
11,8,7,2,1,2,372,1871
11,8,12,2,0,4,388,1981
11,16,9,3,1,1,513,2584
11,14,20,6,9,1,609,3130
11,10,4,1,2,0,419,2080
11,24,14,0,4,3,579,2975
11,9,11,2,2,1,279,1457
11,9,9,8,2,1,490,2474
11,6,7,1,1,1,304,1541
11,9,10,2,0,3,347,1780
11,18,13,6,4,3,524,2704
11,9,8,4,2,3,283,1499
11,7,7,2,0,2,205,1083
11,9,9,1,2,2,386,1966
11,12,10,1,1,0,444,2230
11,8,14,5,1,1,381,1973
11,14,12,3,3,1,473,2414
11,10,10,4,1,0,434,2186
11,5,7,1,1,0,285,1450
11,14,17,5,3,4,561,2874
11,11,10,1,3,4,461,2338
11,14,18,3,2,1,508,2599
11,11,6,0,1,0,205,1094
11,7,9,4,4,4,389,2014
11,7,14,2,1,1,376,1914
11,9,17,3,1,1,275,1471
11,10,5,3,0,1,228,1197
11,11,11,2,5,1,404,2073
11,9,11,5,2,1,337,1752
11,15,8,4,1,2,396,2038
11,20,27,2,4,1,660,3385
11,4,11,2,0,1,229,1194
11,6,10,1,0,2,291,1486
11,10,10,0,0,3,396,1989
11,20,10,4,3,3,587,2975
11,7,8,5,0,2,341,1748
11,18,14,4,1,4,544,2778
11,15,12,2,1,4,523,2647
11,11,10,0,0,3,350,1799
11,19,15,5,1,1,527,2705
11,23,13,0,5,0,639,3218
11,5,9,1,2,1,320,1626
11,5,10,4,2,4,490,2466
11,11,7,2,2,2,261,1372
11,8,11,4,0,2,299,1562
11,5,14,5,0,5,499,2518
11,7,16,3,2,0,340,1766
11,10,6,0,2,0,322,1630
11,8,4,2,0,0,217,1118
11,11,10,2,2,2,424,2144
11,8,11,1,1,0,465,2318
11,2,8,0,0,1,196,1003
11,15,7,1,3,1,485,2455
11,6,10,3,3,2,300,1553
11,12,8,0,4,2,375,1928
11,14,8,0,3,2,367,1880
11,17,15,6,3,2,449,2363
11,14,11,2,4,0,475,2412
11,8,6,3,3,1,339,1732
11,11,9,3,2,1,260,1379
11,10,13,4,1,1,492,2469
11,13,11,7,5,2,639,3197
11,6,12,3,1,4,530,2649
11,16,14,4,1,4,558,2829
11,17,20,1,3,5,598,3051
11,18,13,5,1,2,614,3096
11,10,17,4,2,3,541,2756
11,11,6,1,2,2,288,1494
11,15,13,4,4,1,395,2074
11,9,10,1,1,2,403,2044
11,13,12,2,2,2,382,1972
11,12,5,0,0,1,336,1690
11,13,7,1,1,0,361,1827
11,6,12,1,0,1,352,1786
11,7,9,4,1,1,275,1437
11,14,14,3,2,3,499,2560
11,9,14,3,1,2,441,2248
11,20,22,3,2,1,626,3187
11,10,24,4,1,3,437,2263
11,14,9,3,2,5,520,2634
11,24,14,1,2,6,638,3245
11,13,11,3,2,1,480,2434
11,17,21,6,1,4,509,2654
11,21,21,3,0,4,690,3491
11,13,15,4,4,2,560,2827
11,24,17,6,2,7,817,4131
11,14,12,3,5,1,404,2091
11,11,15,2,4,4,401,2095
11,10,9,1,2,1,378,1934
11,3,8,1,0,3,232,1192
11,23,17,1,0,0,604,3050
11,6,10,0,3,2,395,1981
11,10,22,1,4,3,553,2821
11,3,12,5,1,5,331,1726
11,18,14,2,2,8,583,2969
11,9,8,0,2,2,429,2141
